user_id,country,sex,height,weight,bmi,age,years_cl,date_first,time_first,date_last,time_last,grades_count,grades_first,grades_last,grades_max,grades_mean,year_first,year_last,years_recorded
1146,USA,male,175,68,22.2,53,18,2002-06-10,22:00:00,2008-08-22,22:00:00,25,36,49,56,46.76,2002,2008,6
1160,FRA,male,175,63,20.57,42,4,2003-01-03,23:00:00,2003-01-25,23:00:00,2,66,62,66,64.0,2003,2003,0
1166,other,male,183,78,23.29,42,22,2000-12-31,23:00:00,2009-10-25,23:00:00,12,57,59,62,58.333333333333336,2000,2009,9
1193,GBR,male,178,73,23.04,39,23,2001-06-30,22:00:00,2001-06-30,22:00:00,1,57,57,57,57.0,2001,2001,0
1197,ESP,male,180,58,17.9,36,17,2000-12-31,23:00:00,2002-03-10,23:00:00,4,49,46,49,45.5,2000,2002,2
1225,POL,male,169,78,27.31,48,24,2001-09-12,22:00:00,2015-05-12,22:00:00,434,55,44,59,45.33179723502304,2001,2015,14
1229,SWE,male,195,83,21.83,46,17,2000-06-30,22:00:00,2004-03-31,22:00:00,14,40,49,53,43.21428571428572,2000,2004,4
1230,POL,female,170,53,18.34,39,24,2000-10-04,22:00:00,2016-04-15,22:00:00,508,51,53,62,49.83464566929134,2000,2016,16
1233,FRA,male,180,78,24.07,38,25,2001-04-30,22:00:00,2003-04-30,22:00:00,10,51,55,57,50.1,2001,2003,2
1243,NLD,male,180,83,25.62,39,24,2000-12-24,23:00:00,2012-08-11,22:00:00,89,59,49,64,52.70786516853933,2000,2012,12
1246,ZAF,male,160,53,20.7,30,22,2001-09-07,22:00:00,2001-09-23,22:00:00,3,40,40,44,41.333333333333336,2001,2001,0
1257,ITA,male,175,53,17.31,43,17,2001-09-04,22:00:00,2007-06-16,22:00:00,55,44,36,49,40.07272727272727,2001,2007,6
1263,ESP,male,174,68,22.46,37,27,2000-11-03,23:00:00,2015-06-19,22:00:00,108,64,62,77,66.89814814814815,2000,2015,15
1264,SWE,male,190,88,24.38,42,18,2002-04-30,22:00:00,2012-04-12,22:00:00,182,33,38,53,42.16483516483517,2002,2012,10
1266,USA,male,170,63,21.8,41,20,2001-08-30,22:00:00,2015-04-03,22:00:00,408,66,51,68,48.80882352941177,2001,2015,14
1273,SWE,male,172,73,24.68,49,16,2001-12-11,23:00:00,2001-12-27,23:00:00,17,31,38,40,33.8235294117647,2001,2001,0
1277,BEL,male,176,63,20.34,40,27,2000-07-12,22:00:00,2012-08-30,22:00:00,101,62,57,68,61.53465346534654,2000,2012,12
1281,ITA,male,162,53,20.2,50,24,2009-09-26,22:00:00,2017-02-18,23:00:00,597,49,53,66,50.64321608040201,2009,2017,8
1289,SVN,male,167,58,20.8,36,25,2001-02-24,23:00:00,2014-11-03,23:00:00,168,66,64,70,62.5,2001,2014,13
1292,POL,male,184,73,21.56,44,25,2001-05-04,22:00:00,2017-06-20,22:00:00,153,53,46,62,50.95424836601307,2001,2017,16
1298,ESP,male,172,68,22.99,43,21,2000-11-06,23:00:00,2002-09-13,22:00:00,48,55,55,62,54.5,2000,2002,2
1305,CAN,male,181,73,22.28,36,17,2001-06-30,22:00:00,2014-09-20,22:00:00,81,49,55,68,54.14814814814815,2001,2014,13
1311,DEU,male,177,78,24.9,39,21,2004-12-28,23:00:00,2016-04-15,22:00:00,118,49,49,62,53.36440677966102,2004,2016,12
1315,USA,female,150,48,21.33,42,18,2001-06-29,22:00:00,2007-06-30,22:00:00,53,46,57,62,52.301886792452834,2001,2007,6
1320,ITA,male,160,58,22.66,49,22,2001-11-14,23:00:00,2001-10-14,22:00:00,6,59,53,59,53.333333333333336,2001,2001,0
1323,USA,male,175,73,23.84,41,23,2001-05-31,22:00:00,2017-08-30,22:00:00,43,51,36,53,39.0,2001,2017,16
1328,POL,male,172,68,22.99,46,25,2001-10-13,22:00:00,2017-07-27,22:00:00,765,59,53,62,49.05359477124183,2001,2017,16
1331,PRT,male,182,73,22.04,40,17,2001-08-25,22:00:00,2016-03-24,23:00:00,260,38,49,59,46.93461538461538,2001,2016,15
1337,ITA,male,165,63,23.14,38,21,2001-08-19,22:00:00,2016-09-25,22:00:00,217,62,53,68,59.1520737327189,2001,2016,15
1340,AUS,male,179,68,21.22,35,22,2001-09-14,22:00:00,2016-01-01,23:00:00,172,68,62,72,62.7906976744186,2001,2016,15
1351,ZAF,male,185,68,19.87,37,20,2000-03-10,23:00:00,2001-12-29,23:00:00,2,49,49,49,49.0,2000,2001,1
1353,AUS,female,161,53,20.45,34,2,2001-05-14,22:00:00,2012-07-28,22:00:00,214,66,57,72,55.9392523364486,2001,2012,11
1364,CZE,male,180,78,24.07,50,20,2002-05-01,22:00:00,2002-05-03,22:00:00,10,31,33,36,32.9,2002,2002,0
1366,DEU,male,175,68,22.2,39,21,2003-09-02,22:00:00,2006-04-18,22:00:00,9,57,52,57,52.0,2003,2006,3
1371,SWE,male,173,68,22.72,37,21,2001-08-13,22:00:00,2003-01-31,23:00:00,18,46,44,53,44.77777777777778,2001,2003,2
1374,AUS,male,167,68,24.38,30,19,2000-12-26,23:00:00,2009-06-12,22:00:00,88,62,51,68,59.94318181818182,2000,2009,9
1380,GBR,male,173,63,21.05,40,21,2001-05-18,22:00:00,2002-03-25,23:00:00,18,57,53,62,51.94444444444444,2001,2002,1
1382,BEL,female,145,43,20.45,28,22,2001-07-19,22:00:00,2003-09-27,22:00:00,34,44,36,44,37.20588235294117,2001,2003,2
1392,BEL,male,180,73,22.53,37,17,2001-10-26,22:00:00,2002-04-07,22:00:00,5,36,33,36,33.6,2001,2002,1
1406,SWE,male,176,68,21.95,32,20,1998-07-14,22:00:00,2007-06-05,22:00:00,18,46,55,62,50.0,1998,2007,9
1417,AUS,male,185,78,22.79,44,25,2001-04-07,22:00:00,2002-10-29,23:00:00,29,62,59,66,58.37931034482759,2001,2002,1
1420,ESP,male,174,63,20.81,37,27,2001-10-03,22:00:00,2003-08-14,22:00:00,16,62,64,64,60.1875,2001,2003,2
1435,other,male,173,63,21.05,40,17,2001-08-10,22:00:00,2003-01-07,23:00:00,37,66,62,68,61.7027027027027,2001,2003,2
1446,ZAF,male,187,83,23.74,46,21,2000-10-14,22:00:00,2000-10-14,22:00:00,4,33,31,33,32.5,2000,2000,0
1451,NLD,male,183,73,21.8,34,20,2000-08-09,22:00:00,2012-08-10,22:00:00,34,49,53,62,52.44117647058823,2000,2012,12
1452,AUS,male,186,68,19.66,32,17,2001-09-30,22:00:00,2003-12-27,23:00:00,36,57,57,66,55.44444444444444,2001,2003,2
1458,ESP,male,181,78,23.81,41,26,2001-09-04,22:00:00,2016-12-16,23:00:00,258,62,59,64,51.68604651162791,2001,2016,15
1459,AUS,male,172,63,21.3,42,20,2001-11-18,23:00:00,2002-02-10,23:00:00,15,57,59,66,58.333333333333336,2001,2002,1
1465,ITA,male,175,68,22.2,57,28,2001-01-12,23:00:00,2016-09-05,22:00:00,138,55,57,64,55.91304347826087,2001,2016,15
1469,other,male,192,88,23.87,42,18,2001-07-14,22:00:00,2002-08-27,22:00:00,16,29,36,42,34.8125,2001,2002,1
1470,FRA,male,178,68,21.46,35,22,2001-08-15,22:00:00,2003-04-23,22:00:00,19,59,66,66,61.26315789473684,2001,2003,2
1476,CZE,male,185,68,19.87,24,18,2001-07-28,22:00:00,2017-08-26,22:00:00,683,55,72,77,66.04831625183016,2001,2017,16
1479,NLD,male,183,68,20.31,44,26,2001-11-24,23:00:00,2004-04-30,22:00:00,56,57,57,57,50.23214285714285,2001,2004,3
1487,ESP,male,172,63,21.3,41,17,2001-09-21,22:00:00,2003-08-16,22:00:00,5,49,49,57,48.6,2001,2003,2
1490,USA,female,160,58,22.66,43,20,1999-07-31,22:00:00,2004-05-31,22:00:00,23,51,44,53,47.78260869565217,1999,2004,5
1492,DNK,male,180,78,24.07,45,20,2002-04-20,22:00:00,2003-06-30,22:00:00,12,40,42,53,43.66666666666666,2002,2003,1
1498,POL,male,185,68,19.87,36,18,2001-05-03,22:00:00,2008-07-27,22:00:00,76,53,62,66,53.13157894736842,2001,2008,7
1500,other,male,177,63,20.11,44,28,2001-05-09,22:00:00,2008-03-17,23:00:00,81,66,65,68,62.81481481481482,2001,2008,7
1503,CHE,male,187,83,23.74,36,22,2001-09-08,22:00:00,2007-10-04,22:00:00,33,62,53,62,53.78787878787879,2001,2007,6
1505,SWE,male,186,78,22.55,42,19,2002-05-16,22:00:00,2003-08-23,22:00:00,13,31,31,31,30.07692307692308,2002,2003,1
1506,ITA,male,179,63,19.66,32,20,2009-08-09,22:00:00,2017-09-02,22:00:00,111,64,57,70,61.32432432432432,2009,2017,8
1518,FRA,male,187,73,20.88,46,25,2001-01-31,23:00:00,2003-09-13,22:00:00,21,59,62,64,57.90476190476191,2001,2003,2
1519,DNK,male,184,73,21.56,33,21,2002-08-16,22:00:00,2002-09-28,22:00:00,10,53,51,59,49.7,2002,2002,0
1522,USA,male,158,93,37.25,47,24,2002-04-30,22:00:00,2014-10-17,22:00:00,127,51,46,62,51.724409448818896,2002,2014,12
1524,SWE,male,171,68,23.26,46,16,2002-07-12,22:00:00,2003-09-24,22:00:00,21,38,31,44,35.904761904761905,2002,2003,1
1528,HRV,male,183,73,21.8,42,25,2001-12-08,23:00:00,2003-04-30,22:00:00,51,53,51,55,45.96078431372549,2001,2003,2
1533,ESP,male,175,63,20.57,41,27,2001-08-08,22:00:00,2002-07-31,22:00:00,20,40,49,57,48.75,2001,2002,1
1538,FRA,female,179,63,19.66,36,22,2001-08-23,22:00:00,2003-08-20,22:00:00,24,64,62,66,60.458333333333336,2001,2003,2
1543,CAN,male,175,88,28.73,42,23,2001-02-11,23:00:00,2004-04-06,22:00:00,8,51,42,53,47.5,2001,2004,3
1548,USA,female,156,48,19.72,31,21,2001-07-12,22:00:00,2009-11-10,23:00:00,89,51,59,69,59.93258426966292,2001,2009,8
1551,AUS,male,178,78,24.62,32,18,2003-03-28,23:00:00,2012-09-06,22:00:00,79,64,72,72,62.88607594936709,2003,2012,9
1585,USA,male,177,73,23.3,45,28,1997-04-30,22:00:00,1997-04-30,22:00:00,1,51,51,51,51.0,1997,1997,0
1586,DEU,female,168,53,18.78,49,28,2001-10-14,22:00:00,2006-01-01,23:00:00,29,64,59,68,61.37931034482759,2001,2006,5
1588,USA,male,173,68,22.72,39,22,2001-07-06,22:00:00,2012-10-31,23:00:00,168,62,51,66,55.55952380952381,2001,2012,11
1591,SWE,male,190,73,20.22,44,24,2001-12-10,23:00:00,2015-04-16,22:00:00,23,44,49,57,47.60869565217392,2001,2015,14
1592,AUS,male,185,63,18.41,31,16,2001-11-30,23:00:00,2005-04-27,22:00:00,9,42,55,55,48.11111111111112,2001,2005,4
1600,SWE,male,190,83,22.99,44,17,2001-07-20,22:00:00,2003-06-07,22:00:00,5,36,40,40,38.4,2001,2003,2
1608,DEU,male,183,73,21.8,33,16,2002-03-02,23:00:00,2010-05-01,22:00:00,71,31,53,59,47.83098591549296,2002,2010,8
1609,NLD,male,190,78,21.61,15,20,2001-10-31,23:00:00,2003-09-27,22:00:00,18,49,53,53,44.72222222222222,2001,2003,2
1614,other,male,182,78,23.55,32,17,2000-04-09,22:00:00,2001-10-10,22:00:00,20,38,55,55,42.6,2000,2001,1
1626,AUS,male,174,63,20.81,32,22,2002-01-15,23:00:00,2009-11-13,23:00:00,20,64,68,68,58.3,2002,2009,7
1627,SWE,male,178,78,24.62,52,24,2001-12-30,23:00:00,2003-12-02,23:00:00,24,36,40,42,37.083333333333336,2001,2003,2
1628,FRA,female,162,48,18.29,44,24,2001-07-28,22:00:00,2002-05-18,22:00:00,14,64,64,64,59.85714285714285,2001,2002,1
1636,SWE,male,178,68,21.46,35,18,2002-12-24,23:00:00,2014-01-09,23:00:00,328,55,51,64,52.72865853658536,2002,2014,12
1639,SWE,male,179,73,22.78,35,18,2005-06-09,22:00:00,2005-06-15,22:00:00,4,46,44,53,49.0,2005,2005,0
1641,SWE,male,183,73,21.8,42,24,2001-12-31,23:00:00,2002-03-04,23:00:00,12,44,36,49,40.333333333333336,2001,2002,1
1644,other,male,185,73,21.33,40,20,2002-01-19,23:00:00,2014-07-11,22:00:00,134,59,55,64,52.95522388059702,2002,2014,12
1649,PRT,male,169,63,22.06,40,18,2002-04-24,22:00:00,2002-04-25,22:00:00,7,40,33,40,34.714285714285715,2002,2002,0
1654,SWE,male,183,73,21.8,48,16,2004-04-02,22:00:00,2004-05-30,22:00:00,4,31,33,36,32.75,2004,2004,0
1658,other,male,165,53,19.47,42,17,2001-12-24,23:00:00,2004-01-17,23:00:00,14,51,49,57,50.285714285714285,2001,2004,3
1660,AUT,male,181,68,20.76,35,21,2004-05-03,22:00:00,2010-11-02,23:00:00,41,62,66,70,59.170731707317074,2004,2010,6
1668,other,male,178,68,21.46,35,18,2002-03-07,23:00:00,2002-04-29,22:00:00,4,36,38,38,36.5,2002,2002,0
1671,RUS,male,168,58,20.55,41,25,2000-08-28,22:00:00,2017-07-30,22:00:00,390,64,59,68,52.33846153846154,2000,2017,17
1680,NLD,male,180,63,19.44,37,20,2001-12-31,23:00:00,2014-02-23,23:00:00,48,62,62,66,62.10416666666666,2001,2014,13
1688,RUS,male,175,68,22.2,36,22,2001-08-24,22:00:00,2017-07-05,22:00:00,211,62,59,68,60.5781990521327,2001,2017,16
1690,ESP,male,173,63,21.05,43,25,2001-03-31,22:00:00,2002-08-31,22:00:00,22,62,62,64,61.54545454545455,2001,2002,1
1698,ITA,male,175,68,22.2,42,17,2004-07-02,22:00:00,2008-08-23,22:00:00,60,42,36,49,37.06666666666667,2004,2008,4
1707,NLD,male,194,73,19.4,41,16,2002-03-31,22:00:00,2002-03-31,22:00:00,1,29,29,29,29.0,2002,2002,0
1714,AUS,male,187,83,23.74,43,18,2002-02-07,23:00:00,2002-03-16,23:00:00,18,29,38,38,32.94444444444444,2002,2002,0
1720,CHE,male,180,73,22.53,41,17,2002-01-25,23:00:00,2004-05-31,22:00:00,44,59,53,62,55.15909090909091,2002,2004,2
1721,DEU,male,184,68,20.09,32,18,2001-10-10,22:00:00,2016-05-16,22:00:00,34,49,75,75,69.29411764705883,2001,2016,15
1722,AUS,female,167,63,22.59,40,17,2001-12-30,23:00:00,2005-05-25,22:00:00,76,46,38,53,45.276315789473685,2001,2005,4
1724,other,male,155,53,22.06,46,18,2001-11-10,23:00:00,2003-06-03,22:00:00,27,59,53,59,48.37037037037037,2001,2003,2
1726,FRA,male,172,63,21.3,31,19,2001-09-08,22:00:00,2002-12-30,23:00:00,15,49,55,57,51.4,2001,2002,1
1735,FRA,male,183,73,21.8,34,22,2001-04-10,22:00:00,2005-09-30,22:00:00,66,57,49,62,52.46969696969697,2001,2005,4
1736,HRV,male,175,68,22.2,41,17,2002-01-26,23:00:00,2012-11-16,23:00:00,199,49,51,65,53.03517587939699,2002,2012,10
1764,ESP,male,171,63,21.55,44,22,2001-03-10,23:00:00,2003-04-14,22:00:00,5,57,53,57,55.0,2001,2003,2
1790,USA,male,170,73,25.26,40,22,2002-02-15,23:00:00,2002-02-15,23:00:00,1,46,46,46,46.0,2002,2002,0
1806,DEU,male,175,68,22.2,34,19,2001-06-10,22:00:00,2017-08-25,22:00:00,295,49,49,66,53.898305084745765,2001,2017,16
1817,other,male,169,58,20.31,44,20,2001-12-29,23:00:00,2017-05-27,22:00:00,198,62,59,68,52.37878787878788,2001,2017,16
1821,DNK,male,180,68,20.99,42,25,2002-02-10,23:00:00,2010-10-24,22:00:00,76,59,62,66,53.56578947368421,2002,2010,8
1822,DNK,male,175,63,20.57,50,21,2002-01-13,23:00:00,2016-10-20,22:00:00,567,53,46,62,49.43386243386244,2002,2016,14
1827,CAN,male,187,83,23.74,38,23,2000-08-10,22:00:00,2010-06-13,22:00:00,30,62,51,66,57.96666666666667,2000,2010,10
1830,other,male,190,83,22.99,35,18,2002-09-19,22:00:00,2011-04-15,22:00:00,80,55,62,62,50.9,2002,2011,9
1831,GBR,male,175,83,27.1,41,23,2002-05-13,22:00:00,2002-07-20,22:00:00,10,53,49,53,42.8,2002,2002,0
1834,ITA,male,176,68,21.95,41,17,2002-02-24,23:00:00,2003-09-18,22:00:00,16,53,53,57,52.0625,2002,2003,1
1836,CAN,male,181,78,23.81,37,18,2002-02-24,23:00:00,2009-03-19,23:00:00,134,62,59,70,56.90298507462686,2002,2009,7
1844,USA,male,178,68,21.46,50,24,2001-07-31,22:00:00,2014-05-20,22:00:00,100,59,46,62,54.37,2001,2014,13
1845,SWE,male,180,73,22.53,45,23,2003-09-22,22:00:00,2007-06-17,22:00:00,34,42,36,49,38.64705882352941,2003,2007,4
1850,BRA,male,178,78,24.62,38,21,2002-07-22,22:00:00,2016-09-10,22:00:00,104,38,36,55,42.76923076923077,2002,2016,14
1855,SWE,male,177,63,20.11,41,19,2002-07-13,22:00:00,2003-02-07,23:00:00,29,42,36,49,37.03448275862069,2002,2003,1
1856,SWE,male,170,68,23.53,44,21,2001-12-21,23:00:00,2002-01-23,23:00:00,24,33,38,44,35.708333333333336,2001,2002,1
1860,DEU,male,173,68,22.72,32,17,2001-08-19,22:00:00,2007-09-19,22:00:00,98,59,64,68,55.94897959183673,2001,2007,6
1861,DNK,male,180,68,20.99,41,28,2002-03-24,23:00:00,2004-02-22,23:00:00,53,51,62,62,52.301886792452834,2002,2004,2
1862,SWE,male,184,88,25.99,40,17,2002-05-28,22:00:00,2015-12-12,23:00:00,136,49,42,55,41.18382352941177,2002,2015,13
1863,SWE,male,173,63,21.05,41,16,2002-03-31,22:00:00,2002-04-19,22:00:00,9,36,42,46,37.888888888888886,2002,2002,0
1866,SWE,male,167,63,22.59,36,21,2002-02-11,23:00:00,2005-03-07,23:00:00,27,62,55,64,53.22222222222222,2002,2005,3
1867,AUS,male,176,68,21.95,35,17,2001-11-09,23:00:00,2015-06-07,22:00:00,108,53,64,66,58.12037037037037,2001,2015,14
1874,SWE,male,186,83,23.99,40,19,2002-05-04,22:00:00,2010-09-18,22:00:00,51,33,49,49,39.294117647058826,2002,2010,8
1875,SWE,male,179,73,22.78,40,16,2003-03-15,23:00:00,2011-07-10,22:00:00,488,36,57,62,44.63729508196721,2003,2011,8
1878,NLD,male,180,73,22.53,40,24,2000-04-30,22:00:00,2017-04-27,22:00:00,160,66,57,70,59.85625,2000,2017,17
1882,ITA,male,179,68,21.22,41,17,2002-02-22,23:00:00,2003-08-21,22:00:00,24,49,49,55,47.79166666666666,2002,2003,1
1894,SWE,female,155,53,22.06,35,21,2003-12-22,23:00:00,2007-07-19,22:00:00,15,40,38,53,43.333333333333336,2003,2007,4
1919,SVN,female,164,58,21.56,48,23,2002-02-09,23:00:00,2002-06-30,22:00:00,65,55,44,55,43.76923076923077,2002,2002,0
1920,SWE,male,180,93,28.7,43,16,2003-05-29,22:00:00,2008-04-12,22:00:00,17,31,31,40,32.8235294117647,2003,2008,5
1921,NLD,male,180,83,25.62,50,28,1997-05-03,22:00:00,2014-02-28,23:00:00,23,49,40,49,41.73913043478261,1997,2014,17
1934,AUT,male,172,68,22.99,46,27,2002-02-15,23:00:00,2011-06-09,22:00:00,158,57,53,62,50.50632911392405,2002,2011,9
1935,ESP,male,171,63,21.55,42,19,2001-07-19,22:00:00,2001-04-08,22:00:00,4,49,49,49,49.0,2001,2001,0
1946,BRA,male,183,73,21.8,39,20,2002-07-03,22:00:00,2002-07-18,22:00:00,18,40,33,55,44.22222222222222,2002,2002,0
1949,SWE,male,180,68,20.99,32,19,2002-05-05,22:00:00,2014-01-12,23:00:00,155,62,64,68,59.58709677419355,2002,2014,12
1967,SWE,male,183,83,24.78,46,24,2003-05-29,22:00:00,2003-05-29,22:00:00,1,36,36,36,36.0,2003,2003,0
1973,NOR,male,182,73,22.04,30,18,2003-06-29,22:00:00,2011-04-24,22:00:00,12,49,55,57,50.16666666666666,2003,2011,8
1974,USA,male,177,68,21.71,34,17,2001-12-31,23:00:00,2016-11-19,23:00:00,118,46,62,62,48.567796610169495,2001,2016,15
1978,CAN,male,175,68,22.2,39,18,2001-10-10,22:00:00,2001-11-10,23:00:00,3,46,46,46,46.0,2001,2001,0
1984,NLD,male,178,68,21.46,46,26,2002-04-29,22:00:00,2017-05-29,22:00:00,594,51,49,57,41.87205387205388,2002,2017,15
1989,ITA,male,181,68,20.76,36,17,2002-04-06,22:00:00,2006-04-18,22:00:00,44,42,55,57,48.63636363636363,2002,2006,4
1994,AUS,male,175,73,23.84,45,25,2006-10-06,22:00:00,2017-05-06,22:00:00,46,51,51,55,46.630434782608695,2006,2017,11
2010,AUS,male,175,78,25.47,47,28,2002-04-06,22:00:00,2003-04-22,22:00:00,53,51,46,53,45.50943396226416,2002,2003,1
2016,FRA,male,182,68,20.53,32,19,2001-08-20,22:00:00,2002-08-07,22:00:00,8,62,55,66,59.0,2001,2002,1
2020,GBR,male,172,73,24.68,41,25,2005-09-10,22:00:00,2017-09-03,22:00:00,16,49,62,64,54.625,2005,2017,12
2024,AUS,male,180,73,22.53,41,20,2003-05-30,22:00:00,2007-05-17,22:00:00,28,57,59,62,52.46428571428572,2003,2007,4
2025,AUS,female,159,53,20.96,39,20,2003-06-27,22:00:00,2003-12-12,23:00:00,4,53,57,57,53.5,2003,2003,0
2030,ITA,male,174,58,19.16,38,22,2001-06-30,22:00:00,2011-07-09,22:00:00,45,38,53,57,46.02222222222223,2001,2011,10
2034,USA,male,172,78,26.37,40,22,2001-08-31,22:00:00,2017-09-02,22:00:00,922,59,46,68,51.49891540130152,2001,2017,16
2038,ESP,male,172,63,21.3,44,15,2012-01-07,23:00:00,2012-03-24,23:00:00,46,51,49,55,48.71739130434783,2012,2012,0
2043,ESP,male,172,63,21.3,38,21,2001-06-10,22:00:00,2002-06-08,22:00:00,14,62,44,66,55.5,2001,2002,1
2047,POL,male,184,88,25.99,42,27,2000-10-14,22:00:00,2017-08-23,22:00:00,164,62,36,62,47.01219512195122,2000,2017,17
2058,ZAF,male,184,83,24.52,43,17,2002-04-04,22:00:00,2002-09-10,22:00:00,11,42,31,42,32.27272727272727,2002,2002,0
2059,ITA,female,172,53,17.92,40,17,2001-08-19,22:00:00,2009-10-23,22:00:00,65,57,57,62,52.96923076923077,2001,2009,8
2063,ZAF,male,175,73,23.84,32,16,2002-01-24,23:00:00,2002-10-23,22:00:00,13,31,36,42,33.76923076923077,2002,2002,0
2078,BEL,female,162,53,20.2,33,15,2002-08-17,22:00:00,2002-08-17,22:00:00,1,33,33,33,33.0,2002,2002,0
2079,BEL,male,175,73,23.84,36,16,2002-05-19,22:00:00,2002-05-19,22:00:00,1,29,29,29,29.0,2002,2002,0
2089,ITA,male,190,78,21.61,39,17,2001-05-31,22:00:00,2003-09-20,22:00:00,11,38,55,55,45.18181818181818,2001,2003,2
2093,SWE,male,177,73,23.3,46,20,2002-03-02,23:00:00,2002-05-03,22:00:00,2,53,40,53,46.5,2002,2002,0
2095,AUS,male,176,73,23.57,41,25,2002-02-09,23:00:00,2011-11-04,23:00:00,139,49,33,53,37.67625899280576,2002,2011,9
2101,DEU,male,180,73,22.53,46,20,2001-12-31,23:00:00,2012-04-28,22:00:00,100,51,46,59,50.13,2001,2012,11
2111,ESP,female,158,58,23.23,41,17,2001-10-01,22:00:00,2017-09-02,22:00:00,641,36,44,59,42.01404056162247,2001,2017,16
2122,BRA,male,174,73,24.11,38,22,2000-05-31,22:00:00,2017-04-22,22:00:00,329,59,53,62,49.83890577507599,2000,2017,17
2130,DNK,male,183,73,21.8,45,21,2002-01-14,23:00:00,2002-02-01,23:00:00,16,53,44,53,47.75,2002,2002,0
2132,AUT,male,174,68,22.46,33,16,2002-01-29,23:00:00,2017-07-27,22:00:00,603,49,59,69,56.1575456053068,2002,2017,15
2138,ZAF,male,165,68,24.98,32,17,2001-11-30,23:00:00,2001-11-30,23:00:00,7,38,29,38,33.714285714285715,2001,2001,0
2159,ITA,female,162,48,18.29,43,21,2002-03-21,23:00:00,2003-06-17,22:00:00,5,49,41,53,49.0,2002,2003,1
2161,FRA,male,173,63,21.05,38,17,2006-10-02,22:00:00,2011-06-26,22:00:00,30,36,40,49,39.6,2006,2011,5
2163,FRA,male,183,73,21.8,34,18,2003-04-20,22:00:00,2005-02-07,23:00:00,20,55,55,59,54.9,2003,2005,2
2170,SWE,male,177,73,23.3,51,17,2002-07-25,22:00:00,2008-06-07,22:00:00,7,31,44,46,37.85714285714285,2002,2008,6
2174,FIN,male,186,73,21.1,43,24,2002-07-25,22:00:00,2002-07-25,22:00:00,8,42,40,46,42.0,2002,2002,0
2180,FRA,male,174,68,22.46,38,15,2002-04-30,22:00:00,2002-04-30,22:00:00,1,36,36,36,36.0,2002,2002,0
2181,FRA,male,185,68,19.87,34,22,2001-07-31,22:00:00,2003-07-22,22:00:00,36,64,57,70,61.138888888888886,2001,2003,2
2187,DEU,male,195,83,21.83,57,24,2001-07-31,22:00:00,2011-11-08,23:00:00,69,57,49,57,52.66666666666666,2001,2011,10
2190,SWE,female,158,48,19.23,49,17,2002-08-19,22:00:00,2012-01-06,23:00:00,45,51,44,55,40.17777777777778,2002,2012,10
2200,NOR,male,193,83,22.28,42,16,2002-04-07,22:00:00,2002-04-07,22:00:00,1,38,38,38,38.0,2002,2002,0
2202,AUS,male,188,88,24.9,33,16,2002-05-13,22:00:00,2002-05-13,22:00:00,1,31,31,31,31.0,2002,2002,0
2210,ITA,male,170,63,21.8,45,19,2002-03-31,22:00:00,2016-12-11,23:00:00,135,53,49,64,51.577777777777776,2002,2016,14
2213,NOR,male,173,68,22.72,29,17,2003-07-24,22:00:00,2017-05-13,22:00:00,186,64,69,75,65.69354838709677,2003,2017,14
2214,BRA,female,161,53,20.45,34,18,2002-07-08,22:00:00,2003-01-04,23:00:00,2,49,55,55,52.0,2002,2003,1
2236,AUS,male,178,73,23.04,47,20,2001-04-13,22:00:00,2015-04-11,22:00:00,100,42,46,57,44.18,2001,2015,14
2241,AUS,male,176,78,25.18,41,29,2007-02-26,23:00:00,2007-09-07,22:00:00,5,51,51,51,51.0,2007,2007,0
2246,SWE,male,178,73,23.04,46,24,1995-03-09,23:00:00,2016-06-18,22:00:00,81,31,42,51,36.38271604938272,1995,2016,21
2247,SWE,female,152,48,20.78,33,16,2002-03-22,23:00:00,2008-01-13,23:00:00,125,38,57,62,50.208,2002,2008,6
2254,ITA,male,164,58,21.56,34,16,2005-05-26,22:00:00,2007-10-06,22:00:00,24,59,66,66,60.66666666666666,2005,2007,2
2255,SWE,male,184,73,21.56,41,17,2002-05-24,22:00:00,2002-05-01,22:00:00,7,36,31,36,32.857142857142854,2002,2002,0
2256,DNK,male,183,78,23.29,36,17,2002-01-27,23:00:00,2013-03-20,23:00:00,262,46,44,62,48.9236641221374,2002,2013,11
2258,FRA,male,174,63,20.81,50,27,2001-07-31,22:00:00,2011-08-06,22:00:00,191,62,62,70,61.36649214659686,2001,2011,10
2260,DNK,male,184,83,24.52,40,17,2002-01-27,23:00:00,2003-06-29,22:00:00,21,46,44,53,45.85714285714285,2002,2003,1
2268,SWE,male,190,93,25.76,40,16,2002-07-29,22:00:00,2003-05-28,22:00:00,19,36,40,46,35.473684210526315,2002,2003,1
2270,DNK,male,186,68,19.66,34,17,2002-08-31,22:00:00,2008-11-02,23:00:00,43,31,51,59,45.30232558139535,2002,2008,6
2272,NOR,male,184,83,24.52,45,29,2001-06-30,22:00:00,2011-07-08,22:00:00,75,49,46,57,50.89333333333333,2001,2011,10
2274,USA,male,184,63,18.61,32,16,2004-07-19,22:00:00,2004-07-25,22:00:00,2,53,51,53,52.0,2004,2004,0
2289,DNK,male,177,63,20.11,36,18,2002-06-08,22:00:00,2002-09-19,22:00:00,5,46,49,49,44.4,2002,2002,0
